# gapseq version: 1.2 c1e35b7c
# Transporter sequence DB md5sum: b99a77e (2022-08-26)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O00631|1.A.50.2.1	1.A.50.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|O00631|1.A.50.2.1	47.826	6.0	20.0	74	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	267549	267481	transporter
gnl|TC-DB|C6L855|1.A.98.1.1	1.A.98.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|C6L855|1.A.98.1.1	30.682	1.8	24.3	71	JADHEH010000010.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_23.1, whole genome shotgun sequence	89593	89856	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	32.258	5.1	21.9	88	JADHEH010000104.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_50, whole genome shotgun sequence	76639	76466	transporter
gnl|TC-DB|P50708|1.C.19.1.4	1.C.19.1.4	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P50708|1.C.19.1.4	19.403	7.7	22.7	72	JADHEH010000101.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_1, whole genome shotgun sequence	33235	33035	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	31.111	0.065	26.9	82	JADHEH010000116.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_49, whole genome shotgun sequence	3776	3910	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	22.930	7.51e-04	38.9	70	JADHEH010000115.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_31, whole genome shotgun sequence	38827	37898	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	22.930	7.51e-04	38.9	70	JADHEH010000115.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_31, whole genome shotgun sequence	38827	37898	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	acetoacetate	EX_cpd00142_e0	rxn05484,rxn08029	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P53985|2.A.1.13.1	2.A.1.13.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P53985|2.A.1.13.1	20.613	0.002	38.1	71	JADHEH010000112.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_9, whole genome shotgun sequence	57515	56574	transporter
gnl|TC-DB|P0AAS9|2.A.114.1.1	2.A.114.1.1	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P0AAS9|2.A.114.1.1	30.909	4.4	22.3	85	JADHEH010000013.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_34, whole genome shotgun sequence	40112	39957	transporter
gnl|TC-DB|P0AA76|2.A.1.14.7	2.A.1.14.7	D-galactonate	EX_cpd00653_e0	rxn08578,rxn10160	gnl|TC-DB|P0AA76|2.A.1.14.7	24.633	3.81e-06	46.6	77	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	269877	270800	transporter
gnl|TC-DB|P0A6J3|2.A.121.1.1	2.A.121.1.1	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|P0A6J3|2.A.121.1.1	35.409	9.51e-36	132	96	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	169139	169870	transporter
gnl|TC-DB|Q5QUJ8|2.A.121.1.3	2.A.121.1.3	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|Q5QUJ8|2.A.121.1.3	35.124	9.68e-29	111	95	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	169151	169864	transporter
gnl|TC-DB|M4XKU7|2.A.121.1.4	2.A.121.1.4	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|M4XKU7|2.A.121.1.4	42.623	5.42e-31	118	98	JADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence	169142	169870	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P28246|2.A.1.2.7	27.606	7.08e-17	80.1	87	JADHEH010000028.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_48, whole genome shotgun sequence	14738	13698	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P28246|2.A.1.2.7	27.606	7.08e-17	80.1	87	JADHEH010000028.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_48, whole genome shotgun sequence	14738	13698	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P28246|2.A.1.2.7	27.606	7.08e-17	80.1	87	JADHEH010000028.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_48, whole genome shotgun sequence	14738	13698	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|P28246|2.A.1.2.7	27.606	7.08e-17	80.1	87	JADHEH010000028.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_48, whole genome shotgun sequence	14738	13698	transporter
sp|P32369|BAIG_CLOSV|2.A.1.3.13	2.A.1.3.13	Chenodeoxycholate	EX_cpd01663_e0	rxn40935	sp|P32369|BAIG_CLOSV|2.A.1.3.13	23.308	2.48e-11	63.5	82	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129404	130555	transporter
sp|P32369|BAIG_CLOSV|2.A.1.3.13	2.A.1.3.13	Cholate	EX_cpd00526_e0	rxn47305	sp|P32369|BAIG_CLOSV|2.A.1.3.13	23.308	2.48e-11	63.5	82	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129404	130555	transporter
sp|P32369|BAIG_CLOSV|2.A.1.3.13	2.A.1.3.13	Deoxycholate	EX_cpd02733_e0	rxn43262	sp|P32369|BAIG_CLOSV|2.A.1.3.13	23.308	2.48e-11	63.5	82	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129404	130555	transporter
sp|P32369|BAIG_CLOSV|2.A.1.3.13	2.A.1.3.13	Lithocholate	EX_cpd02475_e0	rxn90083	sp|P32369|BAIG_CLOSV|2.A.1.3.13	23.308	2.48e-11	63.5	82	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129404	130555	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|P0AEJ0|2.A.1.3.2	2.A.1.3.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P0AEJ0|2.A.1.3.2	29.388	1.02e-54	196	95	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130738	transporter
gnl|TC-DB|O51919|2.A.1.3.24	2.A.1.3.24	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|O51919|2.A.1.3.24	28.916	5.04e-44	164	81	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129341	130561	transporter
gnl|TC-DB|C5W789|2.A.1.3.36	2.A.1.3.36	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|C5W789|2.A.1.3.36	27.607	5.44e-41	155	94	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129302	130738	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5HE38|2.A.1.3.39	24.600	1.50e-20	92.8	97	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129260	130741	transporter
gnl|TC-DB|Q5HE38|2.A.1.3.39	2.A.1.3.39	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q5HE38|2.A.1.3.39	24.600	1.50e-20	92.8	97	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129260	130741	transporter
gnl|TC-DB|Q180E3|2.A.1.3.72	2.A.1.3.72	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q180E3|2.A.1.3.72	23.929	7.35e-13	68.2	86	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	129287	130471	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54417|2.A.15.1.1	42.151	3.36e-107	348	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7977	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54417|2.A.15.1.1	42.151	3.36e-107	348	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7977	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54417|2.A.15.1.1	42.151	3.36e-107	348	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7977	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P54417|2.A.15.1.1	42.151	3.36e-107	348	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7977	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54582|2.A.15.1.10	38.163	1.97e-78	268	79	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9443	8004	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54582|2.A.15.1.10	38.163	1.97e-78	268	79	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9443	8004	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54582|2.A.15.1.10	38.163	1.97e-78	268	79	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9443	8004	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	41.542	6.16e-98	322	89	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7974	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	41.542	6.16e-98	322	89	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7974	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	41.542	6.16e-98	322	89	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	7974	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q6IUV3|2.A.15.1.12	36.245	7.20e-71	243	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	8001	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q6IUV3|2.A.15.1.12	36.245	7.20e-71	243	88	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9359	8001	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.570	2.15e-82	280	76	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9380	7971	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.570	2.15e-82	280	76	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9380	7971	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.570	2.15e-82	280	76	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9380	7971	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q79VE0|2.A.15.1.2	36.570	2.15e-82	280	76	JADHEH010000023.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_55, whole genome shotgun sequence	9380	7971	transporter
