react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	react_attr	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	sol$fluxes
rxn00621_c0	CTP:sn-glycerol-3-phosphate cytidylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn00621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00621;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00621;http://identifiers.org/kegg.reaction:R00856;http://identifiers.org/bigg.reaction:G3PCT;http://identifiers.org/biocyc:META:2.7.7.39-RXN;http://identifiers.org/metanetx.reaction:MNXR99872	MNXR99872	rxn00621	R00856	G3PCT	2.7.7.39-RXN	rxn00621_Shan	"cpd00052[c0],cpd00080[c0],cpd00012[c0],cpd00402[c0]"	"CTP[c0],Glycerol-3-phosphate[c0],PPi[c0],CDPglycerol[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00621	CTP:sn-glycerol-3-phosphate cytidylyltransferase	TRUE	-1000	1000	0.951562759736589
rxn00774_c0	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn00774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00774;http://identifiers.org/metanetx.reaction:MNXR106806	MNXR106806	rxn00774	NA	NA	NA	rxn00774_Shan	"cpd00002[c0],cpd00013[c0],cpd00101[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd01982[c0]"	"ATP[c0],NH3[c0],ribose-5-phosphate[c0],ADP[c0],Phosphate[c0],H+[c0],5-Phosphoribosylamine[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00774	Ribose-5-phosphate:ammonia ligase (ADP-forming)	FALSE	0	1000	0.248452071831677
rxn01300_c0	ATP:L-homoserine O-phosphotransferase	FALSE	NA	NA	0	1000	0			rxn01300	HOMOSERKIN-RXN	homoserine kinase	2.7.1.39	NA	tr|B8DPL9|B8DPL9_DESVM	35.135	7.97e-16	71.2	78	scaffold_2996	15344	15784	|HOMOSER-THRESYN-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.39;http://identifiers.org/seed.reaction:rxn01300;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01300;http://identifiers.org/kegg.reaction:R01771;http://identifiers.org/bigg.reaction:HSK;http://identifiers.org/bigg.reaction:HSK_1;http://identifiers.org/biocyc:META:HOMOSERKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100737	MNXR100737	rxn01300	R01771	HSK;HSK_1	HOMOSERKIN-RXN	rxn01300_Shan	"cpd00002[c0],cpd00227[c0],cpd00008[c0],cpd00067[c0],cpd00809[c0]"	"ATP[c0],L-Homoserine[c0],ADP[c0],H+[c0],O-Phospho-L-homoserine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01300	ATP:L-homoserine O-phosphotransferase	FALSE	0	1000	0.631453478713405
rxn02200_c0	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	FALSE	NA	NA	0	1000	0			rxn02200	H2PTEROATESYNTH-RXN	(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	2.5.1.15	NA	UniRef90_P0AC14	29.907	4.07e-23	95.9	72	scaffold_1270	79666	80301	|PWY-6614|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.15;http://identifiers.org/seed.reaction:rxn02200;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02200;http://identifiers.org/metanetx.reaction:MNXR107926	MNXR107926	rxn02200	NA	NA	NA	rxn02200_Shan	"cpd00443[c0],cpd00954[c0],cpd00001[c0],cpd00683[c0]"	"ABEE[c0],6-hydroxymethyl dihydropterin[c0],H2O[c0],Dihydropteroate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn02200	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	FALSE	0	1000	0.0158148414727898
rxn02402_c0	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)	TRUE	NA	NA	-1000	0	0			rxn02402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02402;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02402;http://identifiers.org/kegg.reaction:R03348;http://identifiers.org/bigg.reaction:NNDPR;http://identifiers.org/bigg.reaction:NNDPRm;http://identifiers.org/biocyc:META:QUINOPRIBOTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR101980	MNXR101980	rxn02402	R03348	NNDPR;NNDPRm	QUINOPRIBOTRANS-RXN	rxn02402_Shan	"cpd00011[c0],cpd00012[c0],cpd00873[c0],cpd00067[c0],cpd00103[c0],cpd02333[c0]"	"CO2[c0],PPi[c0],Nicotinate ribonucleotide[c0],H+[c0],PRPP[c0],Quinolinate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn02402	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)	TRUE	-1000	0	-0.0105432276487683
rxn02504_c0	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	FALSE	NA	NA	0	1000	0			rxn02504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02504;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02504;http://identifiers.org/biocyc:META:RXN-10857;http://identifiers.org/metanetx.reaction:MNXR97415	MNXR97415	rxn02504	NA	NA	RXN-10857	rxn02504_Shan	"cpd02961[c0],cpd00229[c0],cpd00954[c0]"	"Dihydroneopterin[c0],Glycolaldehyde[c0],6-hydroxymethyl dihydropterin[c0]"	"-1,1,1"	"1,1,1"	rxn02504	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	FALSE	0	1000	0.0158148414727898
rxn02774_c0	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase	FALSE	NA	NA	0	1000	0			rxn02774	DIMETHUROPORDEHYDROG-RXN	precorrin-2 dehydrogenase	1.3.1.76	NA	UniRef90_P61818	34.591	2.08e-23	94	78	scaffold_1493	3528	3995	|PWY-5194|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.3.1.76;http://identifiers.org/seed.reaction:rxn02774;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02774;http://identifiers.org/kegg.reaction:R03947;http://identifiers.org/bigg.reaction:SHCHD2;http://identifiers.org/bigg.reaction:SHCHD2_1;http://identifiers.org/biocyc:META:DIMETHUROPORDEHYDROG-RXN;http://identifiers.org/metanetx.reaction:MNXR104373	MNXR104373	rxn02774	R03947	SHCHD2;SHCHD2_1	DIMETHUROPORDEHYDROG-RXN	rxn02774_Shan	"cpd00003[c0],cpd01620[c0],cpd00004[c0],cpd00067[c0],cpd03426[c0]"	"NAD[c0],Precorrin 2[c0],NADH[c0],H+[c0],Sirohydrochlorin[c0]"	"-1,-1,1,2,1"	"1,1,1,1,1"	rxn02774	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase	FALSE	0	1000	0.00527161382426325
rxn02895_c0	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn02895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02895;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02895;http://identifiers.org/kegg.reaction:R04144;http://identifiers.org/bigg.reaction:PPRGL;http://identifiers.org/bigg.reaction:PPRGLh;http://identifiers.org/bigg.reaction:PRAGSr;http://identifiers.org/biocyc:META:GLYRIBONUCSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR103139	MNXR103139	rxn02895	R04144	PPRGL;PPRGLh;PRAGSr	GLYRIBONUCSYN-RXN	rxn02895_Shan	"cpd00002[c0],cpd00033[c0],cpd01982[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd02394[c0]"	"ATP[c0],Glycine[c0],5-Phosphoribosylamine[c0],ADP[c0],Phosphate[c0],H+[c0],GAR[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn02895	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)	FALSE	0	1000	0.248452071831677
rxn02937_c0	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn02937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn02937;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02937;http://identifiers.org/metanetx.reaction:MNXR108734	MNXR108734	rxn02937	NA	NA	NA	rxn02937_Shan	"cpd00002[c0],cpd02826[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd02140[c0]"	"ATP[c0],5'-Phosphoribosylformylglycinamidine[c0],ADP[c0],Phosphate[c0],H+[c0],AIR[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn02937	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)	FALSE	0	1000	0.248452071831677
rxn03004_c0	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase	TRUE	NA	NA	-1000	1000	0			rxn03004	GART-RXN	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	NA	UniRef90_P43846	29.677	6.05e-11	58.2	73	scaffold_460	3412	2987	|PWY-6121|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.2.2;http://identifiers.org/seed.reaction:rxn03004;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03004;http://identifiers.org/kegg.reaction:R04325;http://identifiers.org/bigg.reaction:FPGFTh;http://identifiers.org/bigg.reaction:FPGFTm;http://identifiers.org/bigg.reaction:GARFT;http://identifiers.org/metanetx.reaction:MNXR99623	MNXR99623	rxn03004	R04325	FPGFTh;FPGFTm;GARFT	NA	rxn03004_Shan	"cpd00201[c0],cpd02394[c0],cpd00067[c0],cpd00087[c0],cpd02678[c0]"	"10-Formyltetrahydrofolate[c0],GAR[c0],H+[c0],Tetrahydrofolate[c0],N-Formyl-GAR[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03004	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase	TRUE	-1000	1000	0.248452071831707
rxn03080_c0	5-amino-6-(D-ribitylamino)uracil butanedionetransferase	TRUE	NA	NA	-1000	1000	0			rxn03080	LUMAZINESYN-RXN	6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	NA	UniRef90_Q9PES4	27.966	0.072	29.6	73	scaffold_648	14746	14411	|PWY-6167|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.78;http://identifiers.org/seed.reaction:rxn03080;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03080;http://identifiers.org/kegg.reaction:R04457;http://identifiers.org/bigg.reaction:DLDLBT;http://identifiers.org/bigg.reaction:RBFSa;http://identifiers.org/metanetx.reaction:MNXR97501	MNXR97501	rxn03080	R04457	DLDLBT;RBFSa	NA	rxn03080_Shan	"cpd02882[c0],cpd11225[c0],cpd00001[c0],cpd00009[c0],cpd00067[c0],cpd02656[c0]"	"4--1-D-Ribitylamino-5-aminouracil[c0],3-4-dihydroxy-2-butanone4-phosphate[c0],H2O[c0],Phosphate[c0],H+[c0],6-7-Dimethyl-8--1-D-ribityllumazine[c0]"	"-1,-1,2,1,1,1"	"1,1,1,1,1,1"	rxn03080	5-amino-6-(D-ribitylamino)uracil butanedionetransferase	TRUE	-1000	1000	0.0210864552971088
rxn03084_c0	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn03084	FGAMSYN-RXN	phosphoribosylformylglycinamide synthetase	6.3.5.3	NA		NA	NA	0	NA		NA	NA	|PWY-6121|	no_blast	NA	Subunit PurL	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.3;http://identifiers.org/seed.reaction:rxn03084;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03084;http://identifiers.org/metanetx.reaction:MNXR108904	MNXR108904	rxn03084	NA	NA	NA	rxn03084_Shan	"cpd00001[c0],cpd00002[c0],cpd00053[c0],cpd02678[c0],cpd00008[c0],cpd00009[c0],cpd00023[c0],cpd00067[c0],cpd02826[c0]"	"H2O[c0],ATP[c0],L-Glutamine[c0],N-Formyl-GAR[c0],ADP[c0],Phosphate[c0],L-Glutamate[c0],H+[c0],5'-Phosphoribosylformylglycinamidine[c0]"	"-1,-1,-1,-1,1,1,1,1,1"	"1,1,1,1,1,1,1,1,1"	rxn03084	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)	FALSE	0	1000	0.248452071831677
rxn03147_c0	1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)	FALSE	NA	NA	0	1000	0			rxn03147	SAICARSYN-RXN	phosphoribosylaminoimidazole-succinocarboxamide synthase	6.3.2.6	NA	UniRef90_B8FI50	23.077	3.6	25.8	70	scaffold_585	15161	14583	|PWY-6123|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.6;http://identifiers.org/seed.reaction:rxn03147;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03147;http://identifiers.org/metanetx.reaction:MNXR103158	MNXR103158	rxn03147	NA	NA	NA	rxn03147_Shan	"cpd00002[c0],cpd00041[c0],cpd02893[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd02921[c0]"	"ATP[c0],L-Aspartate[c0],5'-Phosphoribosyl-4-carboxy-5-aminoimidazole[c0],ADP[c0],Phosphate[c0],H+[c0],SAICAR[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn03147	1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)	FALSE	0	1000	0.248452071831677
rxn03150_c0	R04594	FALSE	NA	NA	0	1000	0			rxn03150	RXN-19314	adenosylcobamide phosphatase	3.1.3.73	NA	tr|D1BMI5|D1BMI5_VEIPT	33.333	4.89e-12	61.2	75	scaffold_648	13754	14203	|PWY-7963|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.1.3.73;http://identifiers.org/seed.reaction:rxn03150;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03150;http://identifiers.org/kegg.reaction:R04594;http://identifiers.org/bigg.reaction:RZ5PP;http://identifiers.org/biocyc:META:RIBAZOLEPHOSPHAT-RXN;http://identifiers.org/biocyc:META:RXN-16788;http://identifiers.org/metanetx.reaction:MNXR104116	MNXR104116	rxn03150	R04594	RZ5PP	RIBAZOLEPHOSPHAT-RXN;RXN-16788	rxn03150_Shan	"cpd00001[c0],cpd02904[c0],cpd00009[c0],cpd03423[c0]"	"H2O[c0],alpha-Ribazole 5'-phosphate[c0],Phosphate[c0],alpha-Ribazole[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn03150	R04594	FALSE	0	1000	0.00527161382422037
